id;name;surname;patronymic;gender;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20230036;Uliana;Shevchuk;Arturivna;Female;3;2023-09-01;5;f001;sp001;BUDGET;ACTIVE;u.shevchuk1@ukma.edu.ua;+380501235492;2005-07-17;20
st20230037;Ivan;Sydorenko;Olehovych;Male;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;i.sydorenko@ukma.edu.ua;+380501235460;2005-10-27;20
st20230038;Tymur;Sydorenko;Denysovych;Male;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;t.sydorenko1@ukma.edu.ua;+380501235468;2004-08-17;21
st20230039;Bohdan;Sydorenko;Tarasovych;Male;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;b.sydorenko2@ukma.edu.ua;+380501235481;2004-05-20;21
st20230040;Alisa;Tkachenko;Yuriivna;Female;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;a.tkachenko2@ukma.edu.ua;+380501235489;2004-08-23;21
st20220029;Yuliia;Polishchuk;Mykolaivna;Female;4;2022-09-01;5;f001;sp001;BUDGET;ACTIVE;y.polishchuk2@ukma.edu.ua;+380501236384;2004-03-21;22
st20220030;Veronika;Ponomarenko;Oleksandrivna;Female;4;2022-09-01;5;f001;sp001;BUDGET;ACTIVE;v.ponomarenko9@ukma.edu.ua;+380501236391;2003-04-14;23
st20220031;Kateryna;Radchenko;Arturivna;Female;4;2022-09-01;5;f001;sp001;BUDGET;ACTIVE;k.radchenko3@ukma.edu.ua;+380501236411;2003-09-07;22
st20220032;Svitlana;Rudenko;Bohdanivna;Female;4;2022-09-01;5;f001;sp001;CONTRACT;ACTIVE;s.rudenko6@ukma.edu.ua;+380501236410;2003-08-18;22
st20220033;Oleksandr;Shevchuk;Antonovych;Male;4;2022-09-01;5;f001;sp001;BUDGET;ACTIVE;o.shevchuk2@ukma.edu.ua;+380501236398;2004-03-07;22
st20220034;Alisa;Shevchuk;Yuriivna;Female;4;2022-09-01;5;f001;sp001;CONTRACT;ACTIVE;a.shevchuk13@ukma.edu.ua;+380501236402;2003-01-18;23
st20220035;Nadiia;Sydorenko;Hlibivna;Female;4;2022-09-01;5;f001;sp001;BUDGET;ACTIVE;n.sydorenko7@ukma.edu.ua;+380501236381;2004-03-18;22
st20250054;Oleksandra;Flomboim;Oleksiivna;Female;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;o.flomboim@ukma.edu.ua;+380503809997;2007-02-15;19
st20250055;Anastasiia;Khmara;Yuriivna;Female;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;a.khmara@ukma.edu.ua;+380503809998;2006-08-01;19
st20250056;Anastasiia;Shapoval;Oleksandrivna;Female;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;a.shapoval@ukma.edu.ua;+380503809999;2007-09-08;18
st20250057;Mykhailo;Shaposhnikov;Artemii Pavlovych;Male;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;m.shaposhnikov@ukma.edu.ua;+380503810000;2006-12-13;19
st20250058;Damir;Shakhin-Krupchan;Hiunaiovych;Male;1;2025-09-01;6;f001;sp001;CONTRACT;ACTIVE;d.shakhin-krupchan@ukma.edu.ua;+380503810001;2007-04-26;18
st20250059;Anhelina;Shepetiuk;Artemivna;Female;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;a.shepetiuk@ukma.edu.ua;+380503810002;2006-06-18;19
st20250060;Anastasiia;Shkarovska;Serhiivna;Female;1;2025-09-01;6;f001;sp001;BUDGET;ACTIVE;a.shkarovska@ukma.edu.ua;+380503810003;2007-11-09;18
st20250061;Anna;Shkut;Serhiivna;Female;1;2025-09-01;6;f001;sp001;CONTRACT;ACTIVE;a.shkut@ukma.edu.ua;+380503810004;2006-03-10;20
st20250062;Yehor;Shcheholev;Tymofiiovych;Male;1;2025-09-01;6;f001;sp001;CONTRACT;ACTIVE;y.shcheholev@ukma.edu.ua;+380503810005;2007-08-27;18
st20250063;Anastasiia;Yatskevych;Ivanivna;Female;1;2025-09-01;6;f001;sp001;CONTRACT;ACTIVE;a.yatskevych@ukma.edu.ua;+380503810006;2006-01-05;20
st20240036;Valentyn;Tkachuk;Volodymyrovych;Male;2;2024-09-01;6;f001;sp001;BUDGET;ACTIVE;v.tkachuk@ukma.edu.ua;+380501234512;2006-03-27;20
st20240037;Bozhena;Tkachuk;Tymurivna;Female;2;2024-09-01;6;f001;sp001;BUDGET;ACTIVE;b.tkachuk@ukma.edu.ua;+380501234538;2006-01-20;20
st20240038;Oksana;Vlasenko;Vladyslavivna;Female;2;2024-09-01;6;f001;sp001;BUDGET;ACTIVE;o.vlasenko@ukma.edu.ua;+380501234503;2006-12-27;19
st20240039;Roman;Vlasenko;Maksymovych;Male;2;2024-09-01;6;f001;sp001;CONTRACT;ACTIVE;r.vlasenko@ukma.edu.ua;+380501234537;2006-04-10;20
st20230041;Andrii;Tkachuk;Antonovych;Male;3;2023-09-01;6;f001;sp001;CONTRACT;ACTIVE;a.tkachuk5@ukma.edu.ua;+380501235461;2004-02-08;22
st20230042;Nazar;Vlasenko;Maksymovych;Male;3;2023-09-01;6;f001;sp001;CONTRACT;ACTIVE;n.vlasenko2@ukma.edu.ua;+380501235476;2004-02-07;22
st20230043;Nazar;Vlasenko;Vladyslavovych;Male;3;2023-09-01;6;f001;sp001;BUDGET;ACTIVE;n.vlasenko3@ukma.edu.ua;+380501235494;2004-12-07;21
st20220036;Alina;Taran;Maksymivna;Female;4;2022-09-01;6;f001;sp001;CONTRACT;ACTIVE;a.taran7@ukma.edu.ua;+380501236400;2003-05-24;22
st20220037;Nazar;Tkachuk;Valentynovych;Male;4;2022-09-01;6;f001;sp001;CONTRACT;ACTIVE;n.tkachuk1@ukma.edu.ua;+380501236405;2004-11-20;21
st20220038;Ivan;Tkachuk;Dmytrovych;Male;4;2022-09-01;6;f001;sp001;BUDGET;ACTIVE;i.tkachuk7@ukma.edu.ua;+380501236407;2004-01-08;22
st20220039;Iryna;Vlasenko;Antonivna;Female;4;2022-09-01;6;f001;sp001;CONTRACT;ACTIVE;i.vlasenko3@ukma.edu.ua;+380501236378;2003-04-01;23
st20250064;Rinata;Abdurakhimova;Rashidivna;Female;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;r.abdurakhimova@ukma.edu.ua;+380503809944;2006-03-12;20
st20250065;Volodymyr;Antosiuk;Serhiiovych;Male;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;v.antosiuk@ukma.edu.ua;+380503809945;2007-11-20;18
st20250066;Polina;Astrashenok;Ihorivna;Female;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;p.astrashenok@ukma.edu.ua;+380503809946;2006-05-08;19
st20250067;Kira;Babych;Oleksiivna;Female;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;k.babych@ukma.edu.ua;+380503809947;2007-01-14;19
st20250068;Vladyslav;Badion;Ruslanovych;Male;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;v.badion@ukma.edu.ua;+380503809948;2006-08-30;19
st20250069;Danylo;Beha;Volodymyrovych;Male;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;d.beha@ukma.edu.ua;+380503809949;2007-04-22;18
st20250070;Ivan;Bohatyrchuk;Ihorovych;Male;1;2025-09-01;1;f001;sp002;CONTRACT;ACTIVE;i.bohatyrchuk@ukma.edu.ua;+380503809950;2006-12-05;19
st20250071;Yuliana;Briukhovetska;Bohdanivna;Female;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;y.briukhovetska@ukma.edu.ua;+380503809951;2007-09-11;18
st20250072;Inna;Burdeina;Ihorivna;Female;1;2025-09-01;1;f001;sp002;BUDGET;ACTIVE;i.burdeina@ukma.edu.ua;+380503809952;2006-10-27;19
st20240040;Illia;Babenko;Yuriiovych;Male;2;2024-09-01;1;f001;sp002;CONTRACT;ACTIVE;i.babenko@ukma.edu.ua;+380501234545;2005-10-02;20
st20240041;Vira;Babenko;Ivanivna;Female;2;2024-09-01;1;f001;sp002;CONTRACT;ACTIVE;v.babenko@ukma.edu.ua;+380501234560;2005-07-22;20
st20240042;Daria;Babenko;Yevhenivna;Female;2;2024-09-01;1;f001;sp002;CONTRACT;ACTIVE;d.babenko@ukma.edu.ua;+380501234570;2006-11-20;19
st20240043;Nazar;Boiko;Rostyslavovych;Male;2;2024-09-01;1;f001;sp002;BUDGET;ACTIVE;n.boiko@ukma.edu.ua;+380501234572;2005-07-22;20
st20240044;Denys;Boiko;Yevhenovych;Male;2;2024-09-01;1;f001;sp002;BUDGET;ACTIVE;d.boiko@ukma.edu.ua;+380501234579;2005-04-14;21
st20240045;Veronika;Bondarenko;Bohdanivna;Female;2;2024-09-01;1;f001;sp002;BUDGET;ACTIVE;v.bondarenko@ukma.edu.ua;+380501234557;2005-11-24;20
st20240046;Iryna;Dmytrenko;Andriivna;Female;2;2024-09-01;1;f001;sp002;CONTRACT;ACTIVE;i.dmytrenko@ukma.edu.ua;+380501234551;2005-11-06;20
st20230044;Solomiia;Boiko;Serhiivna;Female;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;s.boiko3@ukma.edu.ua;+380501235535;2005-07-23;20
st20230045;Alina;Bondar;Romanivna;Female;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;a.bondar4@ukma.edu.ua;+380501235502;2004-05-15;21
st20230046;Yana;Dmytrenko;Vitaliivna;Female;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;y.dmytrenko2@ukma.edu.ua;+380501235518;2004-03-01;22
st20230047;Tetiana;Dmytrenko;Serhiivna;Female;3;2023-09-01;1;f001;sp002;BUDGET;ACTIVE;t.dmytrenko2@ukma.edu.ua;+380501235526;2005-11-20;20
st20230048;Olena;Havryliuk;Valentynivna;Female;3;2023-09-01;1;f001;sp002;BUDGET;ACTIVE;o.havryliuk1@ukma.edu.ua;+380501235525;2004-12-15;21
st20230049;Anhelina;Havryliuk;Kyrylivna;Female;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;a.havryliuk4@ukma.edu.ua;+380501235527;2004-06-13;21
st20230050;Alina;Honcharenko;Valentynivna;Female;3;2023-09-01;1;f001;sp002;BUDGET;ACTIVE;a.honcharenko4@ukma.edu.ua;+380501235520;2004-01-21;22
st20220040;Valeriia;Babenko;Artemivna;Female;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;v.babenko7@ukma.edu.ua;+380501236439;2003-06-13;22
st20220041;Kseniia;Boiko;Olehivna;Female;4;2022-09-01;1;f001;sp002;BUDGET;ACTIVE;k.boiko4@ukma.edu.ua;+380501236440;2004-08-03;21
st20220042;Dmytro;Bondar;Mykhailovych;Male;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;d.bondar3@ukma.edu.ua;+380501236455;2003-09-05;22
st20220043;Bozhena;Dmytrenko;Vladyslavivna;Female;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;b.dmytrenko3@ukma.edu.ua;+380501236431;2003-08-27;22
st20220044;Daria;Dmytrenko;Tarasivna;Female;4;2022-09-01;1;f001;sp002;BUDGET;ACTIVE;d.dmytrenko4@ukma.edu.ua;+380501236442;2003-04-12;23
st20220045;Kyrylo;Havryliuk;Maksymovych;Male;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;k.havryliuk2@ukma.edu.ua;+380501236415;2003-05-04;22
st20220046;Anastasiia;Havryliuk;Romanivna;Female;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;a.havryliuk8@ukma.edu.ua;+380501236424;2003-12-23;22
st20220047;Yelyzaveta;Havryliuk;Vitaliivna;Female;4;2022-09-01;1;f001;sp002;CONTRACT;ACTIVE;y.havryliuk2@ukma.edu.ua;+380501236427;2004-09-19;21
st20250073;Artem;Haidiay;Ihorovych;Male;1;2025-09-01;2;f001;sp002;CONTRACT;ACTIVE;a.haidiay@ukma.edu.ua;+380503809953;2007-02-16;19
st20250074;Danylo;Hamza;Volodymyrovych;Male;1;2025-09-01;2;f001;sp002;BUDGET;ACTIVE;d.hamza@ukma.edu.ua;+380503809954;2006-07-03;19
st20250075;Yulianna;Hnatiuk;Liubomyrivna;Female;1;2025-09-01;2;f001;sp002;BUDGET;ACTIVE;y.hnatiuk@ukma.edu.ua;+380503809955;2007-05-19;18
st20250076;Maksym;Hryhorenko;Yuriiovych;Male;1;2025-09-01;2;f001;sp002;CONTRACT;ACTIVE;m.hryhorenko@ukma.edu.ua;+380503809956;2006-09-24;19
st20250077;Bohdan;Hrytsenko;Oleksandrovych;Male;1;2025-09-01;2;f001;sp002;CONTRACT;ACTIVE;b.hrytsenko@ukma.edu.ua;+380503809957;2007-03-31;19
st20250078;Kseniia;Hunaza;Olekhivna;Female;1;2025-09-01;2;f001;sp002;BUDGET;ACTIVE;k.hunaza@ukma.edu.ua;+380503809958;2006-01-09;20
st20250079;Artem;Diatlov;Oleksandrovych;Male;1;2025-09-01;2;f001;sp002;BUDGET;ACTIVE;a.diatlov@ukma.edu.ua;+380503809959;2007-11-04;18
st20250080;Kristina;Ivanenko;Ihorivna;Female;1;2025-09-01;2;f001;sp002;CONTRACT;ACTIVE;k.ivanenko@ukma.edu.ua;+380503809960;2006-08-21;19
st20250081;Olha;Ivanyna;Oleksandrivna;Female;1;2025-09-01;2;f001;sp002;CONTRACT;ACTIVE;o.ivanyna@ukma.edu.ua;+380503809961;2007-06-15;18
st20250082;Andrii;Ziulkovskyi;Denysovych;Male;1;2025-09-01;2;f001;sp002;BUDGET;ACTIVE;a.ziulkovskyi@ukma.edu.ua;+380503809962;2006-04-30;19
st20240047;Vladyslav;Dmytrenko;Denysovych;Male;2;2024-09-01;2;f001;sp002;BUDGET;ACTIVE;v.dmytrenko@ukma.edu.ua;+380501234565;2005-07-14;20
st20240048;Illia;Havryliuk;Artemovych;Male;2;2024-09-01;2;f001;sp002;CONTRACT;ACTIVE;i.havryliuk@ukma.edu.ua;+380501234547;2006-12-07;19
st20240049;Iryna;Ivanenko;Mykolaivna;Female;2;2024-09-01;2;f001;sp002;CONTRACT;ACTIVE;i.ivanenko1@ukma.edu.ua;+380501234540;2005-09-27;20
st20240050;Kateryna;Ivanenko;Illivna;Female;2;2024-09-01;2;f001;sp002;BUDGET;ACTIVE;k.ivanenko@ukma.edu.ua;+380501234553;2006-06-14;19
st20240051;Polina;Ivanenko;Hlibivna;Female;2;2024-09-01;2;f001;sp002;CONTRACT;ACTIVE;p.ivanenko@ukma.edu.ua;+380501234563;2005-10-07;20
st20240052;Sofiia;Ivanenko;Volodymyrivna;Female;2;2024-09-01;2;f001;sp002;CONTRACT;ACTIVE;s.ivanenko@ukma.edu.ua;+380501234573;2006-06-13;19
st20240053;Anton;Karpenko;Serhiiovych;Male;2;2024-09-01;2;f001;sp002;BUDGET;ACTIVE;a.karpenko@ukma.edu.ua;+380501234543;2006-03-06;20
st20230051;Illia;Karpenko;Ivanovych;Male;3;2023-09-01;2;f001;sp002;BUDGET;ACTIVE;i.karpenko@ukma.edu.ua;+380501235514;2005-10-09;20
st20230052;Rostyslav;Karpenko;Illich;Male;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;r.karpenko@ukma.edu.ua;+380501235531;2004-01-11;22
st20230053;Yurii;Khomenko;Denysovych;Male;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;y.khomenko3@ukma.edu.ua;+380501235507;2005-07-01;20
st20230054;Mariia;Khomenko;Ivanivna;Female;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;m.khomenko3@ukma.edu.ua;+380501235534;2005-12-12;20
st20230055;Oksana;Koval;Antonivna;Female;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;o.koval2@ukma.edu.ua;+380501235508;2005-09-24;20
st20230056;Anton;Koval;Tarasovych;Male;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;a.koval2@ukma.edu.ua;+380501235510;2004-03-06;22
st20230057;Svitlana;Koval;Tymurivna;Female;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;s.koval2@ukma.edu.ua;+380501235530;2005-06-28;20
st20220048;Anastasiia;Havryliuk;Vitaliivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;a.havryliuk9@ukma.edu.ua;+380501236430;2004-01-02;22
st20220049;Iryna;Havryliuk;Maksymivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;i.havryliuk1@ukma.edu.ua;+380501236446;2003-09-02;22
st20220050;Svitlana;Honcharenko;Yuriivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;s.honcharenko@ukma.edu.ua;+380501236429;2003-07-06;22
st20220051;Yelyzaveta;Ivanenko;Mykolaivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;y.ivanenko2@ukma.edu.ua;+380501236421;2004-05-16;21
st20220052;Oleh;Ivanenko;Romanovych;Male;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;o.ivanenko7@ukma.edu.ua;+380501236450;2004-09-26;21
st20220053;Liubov;Karpenko;Antonivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;l.karpenko@ukma.edu.ua;+380501236423;2004-03-19;22
st20220054;Mykhailo;Koval;Tymurovych;Male;4;2022-09-01;2;f001;sp002;BUDGET;ACTIVE;m.koval2@ukma.edu.ua;+380501236419;2003-12-18;22
st20220055;Mariia;Koval;Antonivna;Female;4;2022-09-01;2;f001;sp002;CONTRACT;ACTIVE;m.koval3@ukma.edu.ua;+380501236422;2004-03-16;22
st20250083;Daria;Kolomoiets;Oleksandrivna;Female;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;d.kolomoiets@ukma.edu.ua;+380503809963;2007-10-12;18
st20250084;Artem;Kondratenko;Vitaliiovych;Male;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;a.kondratenko@ukma.edu.ua;+380503809964;2006-02-28;20
st20250085;Polina;Kostiuk;Vasylivna;Female;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;p.kostiuk@ukma.edu.ua;+380503809965;2007-07-07;18
st20250086;Varvara;Kreiman;Serhiivna;Female;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;v.kreiman@ukma.edu.ua;+380503809966;2006-11-19;19
st20250087;Mariia;Krysa;Orestivna;Female;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;m.krysa@ukma.edu.ua;+380503809967;2007-05-23;18
st20250088;Yevheniia;Kriuchko;Denysivna;Female;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;y.kriuchko@ukma.edu.ua;+380503809968;2006-01-04;20
st20250089;Mykhailo;Kurta;Mykolaiovych;Male;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;m.kurta@ukma.edu.ua;+380503809969;2007-09-29;18
st20250090;Anton;Markov;Olehovych;Male;1;2025-09-01;3;f001;sp002;CONTRACT;ACTIVE;a.markov@ukma.edu.ua;+380503809970;2006-12-14;19
st20250091;Illia;Martyniuk;Serhiiovych;Male;1;2025-09-01;3;f001;sp002;CONTRACT;ACTIVE;i.martyniuk@ukma.edu.ua;+380503809971;2007-03-08;19
st20250092;Bohdan;Martynov;Denysovych;Male;1;2025-09-01;3;f001;sp002;BUDGET;ACTIVE;b.martynov@ukma.edu.ua;+380503809972;2006-06-21;19
st20240054;Dmytro;Khomenko;Yevhenovych;Male;2;2024-09-01;3;f001;sp002;CONTRACT;ACTIVE;d.khomenko@ukma.edu.ua;+380501234541;2005-11-04;20
st20240055;Pavlo;Khomenko;Stepanovych;Male;2;2024-09-01;3;f001;sp002;BUDGET;ACTIVE;p.khomenko@ukma.edu.ua;+380501234544;2005-01-25;21
st20240056;Denys;Khomenko;Kyrylovych;Male;2;2024-09-01;3;f001;sp002;BUDGET;ACTIVE;d.khomenko1@ukma.edu.ua;+380501234554;2005-05-07;20
st20240057;Solomiia;Khomenko;Arturivna;Female;2;2024-09-01;3;f001;sp002;CONTRACT;ACTIVE;s.khomenko@ukma.edu.ua;+380501234566;2006-03-06;20
st20240058;Vladyslav;Khomenko;Denysovych;Male;2;2024-09-01;3;f001;sp002;BUDGET;ACTIVE;v.khomenko@ukma.edu.ua;+380501234571;2006-01-22;20
st20240059;Volodymyr;Kovalenko;Volodymyrovych;Male;2;2024-09-01;3;f001;sp002;CONTRACT;ACTIVE;v.kovalenko1@ukma.edu.ua;+380501234548;2006-09-07;19
st20240060;Bohdan;Kravchenko;Bohdanovych;Male;2;2024-09-01;3;f001;sp002;CONTRACT;ACTIVE;b.kravchenko@ukma.edu.ua;+380501234542;2005-08-24;20
st20230058;Roman;Koval;Oleksandrovych;Male;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;r.koval@ukma.edu.ua;+380501235532;2005-07-12;20
st20230059;Kyrylo;Kravchenko;Antonovych;Male;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;k.kravchenko1@ukma.edu.ua;+380501235500;2004-09-28;21
st20230060;Artem;Lysenko;Mykhailovych;Male;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;a.lysenko4@ukma.edu.ua;+380501235523;2004-11-24;21
st20230061;Bozhena;Lysenko;Olehivna;Female;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;b.lysenko@ukma.edu.ua;+380501235528;2005-05-01;20
st20230062;Polina;Lysenko;Valentynivna;Female;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;p.lysenko1@ukma.edu.ua;+380501235529;2004-02-22;22
st20230063;Hlib;Melnyk;Valentynovych;Male;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;h.melnyk@ukma.edu.ua;+380501235498;2005-12-03;20
st20230064;Zlata;Melnyk;Romanivna;Female;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;z.melnyk@ukma.edu.ua;+380501235501;2004-01-27;22
st20220056;Tetiana;Koval;Arturivna;Female;4;2022-09-01;3;f001;sp002;BUDGET;ACTIVE;t.koval4@ukma.edu.ua;+380501236443;2004-01-11;22
st20220057;Liubov;Kravchenko;Artemivna;Female;4;2022-09-01;3;f001;sp002;BUDGET;ACTIVE;l.kravchenko2@ukma.edu.ua;+380501236449;2003-03-15;23
st20220058;Halyna;Lysenko;Tymurivna;Female;4;2022-09-01;3;f001;sp002;BUDGET;ACTIVE;h.lysenko1@ukma.edu.ua;+380501236437;2004-06-21;21
st20220059;Anna;Lysenko;Stepanivna;Female;4;2022-09-01;3;f001;sp002;CONTRACT;ACTIVE;a.lysenko8@ukma.edu.ua;+380501236444;2003-02-09;23
st20220060;Denys;Moroz;Stepanovych;Male;4;2022-09-01;3;f001;sp002;BUDGET;ACTIVE;d.moroz2@ukma.edu.ua;+380501236435;2003-07-18;22
st20220061;Bozhena;Moroz;Mykhailivna;Female;4;2022-09-01;3;f001;sp002;CONTRACT;ACTIVE;b.moroz1@ukma.edu.ua;+380501236441;2003-04-07;23
st20220062;Oksana;Moroz;Volodymyrivna;Female;4;2022-09-01;3;f001;sp002;CONTRACT;ACTIVE;o.moroz3@ukma.edu.ua;+380501236453;2004-07-17;21
st20220063;Anton;Moroz;Stepanovych;Male;4;2022-09-01;3;f001;sp002;CONTRACT;ACTIVE;a.moroz4@ukma.edu.ua;+380501236454;2003-07-01;22
st20250093;Viktoriia;Matiitso;Volodymyrivna;Female;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;v.matiitso@ukma.edu.ua;+380503809973;2007-11-28;18
st20250094;Ihor;Movchan;Mykolaiovych;Male;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;i.movchan@ukma.edu.ua;+380503809974;2006-04-15;20
st20250095;Oleksandra;Muratova;Ihorivna;Female;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;o.muratova@ukma.edu.ua;+380503809975;2007-08-01;18
st20250096;Ivan;Mialkovskyi;Danylovych;Male;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;i.mialkovskyi@ukma.edu.ua;+380503809976;2006-02-11;20
st20250097;Volodymyr;Nikolaiev;Yevhenovych;Male;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;v.nikolaiev@ukma.edu.ua;+380503809977;2007-07-25;18
st20250098;Yaroslav;Palamarchuk;Pavlovych;Male;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;y.palamarchuk@ukma.edu.ua;+380503809978;2006-10-30;19
st20250099;Alina;Parashchii;Oleksandrivna;Female;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;a.parashchii@ukma.edu.ua;+380503809979;2007-05-14;18
st20250100;Daria;Perepelytsia;Hennadiivna;Female;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;d.perepelytsia@ukma.edu.ua;+380503809980;2006-12-02;19
st20250101;Kostiantyn;Pozharov;Serhiiovych;Male;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;k.pozharov@ukma.edu.ua;+380503809981;2007-09-05;18
st20250102;Sofiia;Prutska;Ihorivna;Female;1;2025-09-01;4;f001;sp002;BUDGET;ACTIVE;s.prutska@ukma.edu.ua;+380503809982;2006-03-27;20
st20240061;Mykola;Kravchenko;Maksymovych;Male;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;m.kravchenko@ukma.edu.ua;+380501234577;2005-03-21;21
st20240062;Artem;Lysenko;Stepanovych;Male;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;a.lysenko@ukma.edu.ua;+380501234568;2005-05-11;20
st20240063;Bozhena;Melnyk;Arturivna;Female;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;b.melnyk@ukma.edu.ua;+380501234567;2005-08-15;20
st20240064;Artur;Moroz;Illich;Male;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;a.moroz@ukma.edu.ua;+380501234549;2006-05-14;19
st20240065;Veronika;Moroz;Oleksandrivna;Female;2;2024-09-01;4;f001;sp002;BUDGET;ACTIVE;v.moroz@ukma.edu.ua;+380501234558;2006-12-23;19
st20240066;Oksana;Petrenko;Vladyslavivna;Female;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;o.petrenko@ukma.edu.ua;+380501234546;2006-05-02;19
st20240067;Hlib;Ponomarenko;Vitaliiovych;Male;2;2024-09-01;4;f001;sp002;CONTRACT;ACTIVE;h.ponomarenko@ukma.edu.ua;+380501234561;2006-08-14;19
st20230065;Anhelina;Melnyk;Ivanivna;Female;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;a.melnyk8@ukma.edu.ua;+380501235503;2004-09-05;21
st20230066;Yurii;Oliinyk;Ivanovych;Male;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;y.oliinyk@ukma.edu.ua;+380501235517;2004-11-06;21
st20230067;Svitlana;Petrenko;Hlibivna;Female;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;s.petrenko2@ukma.edu.ua;+380501235504;2005-02-21;21
st20230068;Viktor;Polishchuk;Maksymovych;Male;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;v.polishchuk5@ukma.edu.ua;+380501235533;2005-03-01;21
st20230069;Nataliia;Ponomarenko;Serhiivna;Female;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;n.ponomarenko2@ukma.edu.ua;+380501235513;2004-03-19;22
st20230070;Illia;Ponomarenko;Vitaliiovych;Male;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;i.ponomarenko2@ukma.edu.ua;+380501235516;2004-11-08;21
st20230071;Bohdan;Ponomarenko;Illich;Male;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;b.ponomarenko@ukma.edu.ua;+380501235522;2005-11-01;20
