id;name;surname;patronymic;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20240158;Mykhailo;Melnyk;Stepanovych;2;2024-09-01;3;f001;sp005;BUDGET;ACTIVE;m.melnyk@ukma.edu.ua;+380501234657;2005-03-23;21
st20240159;Ihor;Melnyk;Tarasovych;2;2024-09-01;3;f001;sp005;BUDGET;ACTIVE;i.melnyk@ukma.edu.ua;+380501234669;2005-04-06;21
st20240160;Taras;Oliinyk;Serhiiovych;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;t.oliinyk@ukma.edu.ua;+380501234670;2006-09-05;19
st20240161;Tetiana;Panchenko;Illivna;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;t.panchenko@ukma.edu.ua;+380501234637;2005-03-08;21
st20240162;Yana;Petrenko;Tymurivna;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;y.petrenko@ukma.edu.ua;+380501234651;2005-02-20;21
st20240163;Valeriia;Petrenko;Antonivna;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;v.petrenko1@ukma.edu.ua;+380501234667;2006-02-24;20
st20240164;Solomiia;Polishchuk;Romanivna;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;s.polishchuk@ukma.edu.ua;+380501234664;2006-09-12;19
st20240165;Rostyslav;Rudenko;Mykolaiovych;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;r.rudenko@ukma.edu.ua;+380501234678;2006-08-05;19
st20240166;Mariia;Savchenko;Olehivna;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;m.savchenko@ukma.edu.ua;+380501234668;2006-03-10;20
st20240167;Solomiia;Shevchenko;Denysivna;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;s.shevchenko@ukma.edu.ua;+380501234648;2006-06-11;19
st20240168;Hlib;Shevchenko;Andriiovych;2;2024-09-01;5;f001;sp005;BUDGET;ACTIVE;h.shevchenko@ukma.edu.ua;+380501234661;2006-08-21;19
st20240169;Tymur;Shevchenko;Romanovych;2;2024-09-01;5;f001;sp005;BUDGET;ACTIVE;t.shevchenko@ukma.edu.ua;+380501234677;2006-11-27;19
st20240170;Liubov;Shevchuk;Andriivna;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;l.shevchuk@ukma.edu.ua;+380501234639;2005-06-22;20
st20240171;Nazar;Shevchuk;Rostyslavovych;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;n.shevchuk@ukma.edu.ua;+380501234649;2006-06-25;19
st20240172;Bozhena;Sydorenko;Kyrylivna;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;b.sydorenko@ukma.edu.ua;+380501234662;2006-05-05;19
st20240173;Artur;Tkachenko;Mykhailovych;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;a.tkachenko1@ukma.edu.ua;+380501234640;2006-08-27;19
st20240174;Stepan;Tkachuk;Maksymovych;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;s.tkachuk@ukma.edu.ua;+380501234641;2006-02-23;20
st20240175;Kateryna;Tkachuk;Rostyslavivna;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;k.tkachuk1@ukma.edu.ua;+380501234659;2006-07-26;19
st20240176;Oleksandr;Tkachuk;Ivanovych;2;2024-09-01;6;f001;sp005;BUDGET;ACTIVE;o.tkachuk@ukma.edu.ua;+380501234673;2005-04-01;21
st20240177;Mykhailo;Vlasenko;Arturovych;2;2024-09-01;6;f001;sp005;BUDGET;ACTIVE;m.vlasenko1@ukma.edu.ua;+380501234658;2005-08-14;20
st20240178;Roman;Vlasenko;Rostyslavovych;2;2024-09-01;6;f001;sp005;BUDGET;ACTIVE;r.vlasenko@ukma.edu.ua;+380501234672;2006-06-26;19






st20240179;Valeriia;Andrushchenko;Ruslanivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.andrushchenko@ukma.edu.ua;+380501234733;2005-07-16;20
st20240180;Nikolai;Avdoshko;Dmytrovych;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;n.avdoshko@ukma.edu.ua;+380501234704;2005-10-18;20
st20240181;Mariia;Bakanycheva;Oleksandrivna;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;m.bakanycheva@ukma.edu.ua;+380501234679;2005-05-26;20
st20240182;Viktoriia;Biletska;Viktorivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.biletska@ukma.edu.ua;+380501234728;2005-04-22;21
st20240183;Sofiia;Boiko;Viktorivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.boiko@ukma.edu.ua;+380501234713;2005-04-18;21
st20240184;Daria;Bzenko;Dmytrivna;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;d.bzenko@ukma.edu.ua;+380501234701;2005-10-25;20
st20240185;Valeriia;Diakova;Oleksandrivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.diakova@ukma.edu.ua;+380501234748;2006-04-07;20
st20240186;Sofiia;Dilihodina;Yevheniivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.dilihodina@ukma.edu.ua;+380501234749;2006-06-08;19
st20240187;Vladyslava;Dmitriieva;Yevhenivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.dmitriieva@ukma.edu.ua;+380501234714;2005-07-06;20
st20240188;Viktoriia;Dzhulai;Serhiivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.dzhulai@ukma.edu.ua;+380501234720;2006-03-03;20
st20240189;Kateryna;Halunko;Volodymyrivna;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;k.halunko@ukma.edu.ua;+380501234689;2005-02-08;21
st20240190;Kateryna;Hamieza;Olehivna;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;k.hamieza@ukma.edu.ua;+380501234697;2005-01-05;21
st20240191;Anna;Havryliuk;Dmytrivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;a.havryliuk@ukma.edu.ua;+380501234705;2006-07-24;19
st20240192;Sofiia;Honcharova;Viktorivna;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.honcharova@ukma.edu.ua;+380501234730;2006-11-19;19
st20240193;Oleksandra;Ivanets;Yuriivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;o.ivanets@ukma.edu.ua;+380501234758;2005-06-16;20
st20240194;Daria;Ivanova;Olehivna;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;d.ivanova@ukma.edu.ua;+380501234690;2005-10-09;20
st20240195;Vitalina;Ivashchenko;Vitaliivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;v.ivashchenko@ukma.edu.ua;+380501234756;2005-04-18;21
st20240196;Mariia;Kadatska;Pavlivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;m.kadatska@ukma.edu.ua;+380501234735;2005-05-07;20
st20240197;Kateryna;Kaplonova;Borysivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.kaplonova@ukma.edu.ua;+380501234708;2005-05-25;20
st20240198;Mariia;Kapshuk;Oleksandrivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;m.kapshuk@ukma.edu.ua;+380501234750;2006-09-13;19
st20240199;Yevheniia;Katsii;Andriivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;y.katsii@ukma.edu.ua;+380501234731;2006-11-19;19
st20240200;Oleksandra;Khavrych;Petrivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;o.khavrych@ukma.edu.ua;+380501234706;2005-12-18;20
st20240201;Anastasiia;Khlan;Oleksandrivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.khlan@ukma.edu.ua;+380501234712;2005-05-12;20
st20240202;Diana;Korenchuk;Bohdanivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;d.korenchuk@ukma.edu.ua;+380501234746;2005-04-16;21
st20240203;Veronika;Korzhuk;Volodymyrivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;v.korzhuk@ukma.edu.ua;+380501234711;2005-06-26;20
st20240204;Karyna;Koshchei;Oleksandrivna;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.koshchei@ukma.edu.ua;+380501234726;2006-03-20;20
st20240205;Anastasiia;Kotova;Andriivna;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;a.kotova@ukma.edu.ua;+380501234700;2005-11-15;20
st20240206;Sofiia;Kovalenko;Pavlivna;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;s.kovalenko@ukma.edu.ua;+380501234691;2006-03-08;20
st20240207;Sofiia;Kovryha;Tarasivna;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;s.kovryha@ukma.edu.ua;+380501234695;2006-03-16;20
st20240208;Anastasiia;Kozlitina;Andriivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;a.kozlitina@ukma.edu.ua;+380501234736;2005-04-15;21
st20240209;Mylana;Kravets;Antonivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;m.kravets@ukma.edu.ua;+380501234709;2006-11-12;19
st20240210;Sofiia;Kushneruk;Oleksandrivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.kushneruk@ukma.edu.ua;+380501234717;2006-09-09;19
st20240211;Anhelina;Kushnir;Oleksiivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;a.kushnir@ukma.edu.ua;+380501234716;2005-07-02;20
st20240212;Sofiia;Lipukhina;Antonivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.lipukhina@ukma.edu.ua;+380501234738;2006-10-19;19
st20240213;Olesia;Lishenko;Dmytrivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;o.lishenko@ukma.edu.ua;+380501234740;2005-07-20;20
st20240214;Tetiana;Lonska;Serhiivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;t.lonska@ukma.edu.ua;+380501234707;2006-02-05;20
st20240215;Albina;Lutfullina;Vitaliivna;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;a.lutfullina@ukma.edu.ua;+380501234692;2005-04-25;21
st20240216;Pavlo;Makarenko;Yuriiovych;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;p.makarenko@ukma.edu.ua;+380501234723;2005-04-28;21
st20240217;Viktoriia;Matusevych;Tarasivna;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;v.matusevych@ukma.edu.ua;+380501234680;2005-08-13;20
st20240218;Kateryna;Mintianska;Yaroslavivna;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;k.mintianska@ukma.edu.ua;+380501234694;2006-05-19;19
st20240219;Anastasiia;Morhun;Mykolaivna;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;a.morhun@ukma.edu.ua;+380501234688;2005-12-06;20
st20240220;Svitlana;Mozalevska;Oleksandrivna;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.mozalevska@ukma.edu.ua;+380501234722;2006-09-01;19
st20240221;Kateryna;Nazaruk;Ruslanivna;2;2024-09-01;4;f002;sp006;BUDGET;ACTIVE;k.nazaruk@ukma.edu.ua;+380501234684;2006-09-22;19
st20240222;Uliana;Okhonko;Viktorivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;u.okhonko@ukma.edu.ua;+380501234754;2005-11-18;20
st20240223;Marharyta;Ostapenko;Denysivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;m.ostapenko@ukma.edu.ua;+380501234724;2005-01-16;21
st20240224;Olha;Pashchenko;Oleksiivna;2;2024-09-01;4;f002;sp006;BUDGET;ACTIVE;o.pashchenko@ukma.edu.ua;+380501234683;2006-05-20;19
st20240225;Anhelina;Patsek;Stepanivna;2;2024-09-01;4;f002;sp006;BUDGET;ACTIVE;a.patsek@ukma.edu.ua;+380501234693;2006-07-10;19
st20240226;Mariia;Pavliuk;Oleksandrivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;m.pavliuk@ukma.edu.ua;+380501234745;2006-08-16;19
st20240227;Denys;Pavlyk;Andriiovych;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;d.pavlyk@ukma.edu.ua;+380501234719;2005-06-05;20
st20240228;Izabella;Perchyts;Andriivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;i.perchyts@ukma.edu.ua;+380501234732;2006-11-12;19
st20240229;Sofiia;Pinchuk;Volodymyrivna;2;2024-09-01;4;f002;sp006;BUDGET;ACTIVE;s.pinchuk@ukma.edu.ua;+380501234687;2005-05-18;20
st20240230;Anastasiia;Pobihushcha;Romanivna;2;2024-09-01;4;f002;sp006;BUDGET;ACTIVE;a.pobihushcha@ukma.edu.ua;+380501234686;2005-05-09;20
st20240231;Sofiia;Porkhun;Viacheslavivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;s.porkhun@ukma.edu.ua;+380501234721;2005-12-18;20
st20240232;Sofiia;Pruzhenko;Oleksiivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;s.pruzhenko@ukma.edu.ua;+380501234747;2006-02-03;20
st20240233;Polina;Pylypenko;Serhiivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;p.pylypenko@ukma.edu.ua;+380501234742;2005-03-20;21
st20240234;Sofiia;Radchuk;Olehivna;2;2024-09-01;4;f002;sp006;CONTRACT;ACTIVE;s.radchuk@ukma.edu.ua;+380501234737;2005-06-05;20
st20240235;Iryna;Rudas;Volodymyrivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;i.rudas@ukma.edu.ua;+380501234727;2005-04-23;21
st20240236;Kseniia;Rudnieva;Kyrylivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;k.rudnieva@ukma.edu.ua;+380501234718;2006-03-21;20
st20240237;Vladyslav;Rudyk;Volodymyrovych;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;v.rudyk@ukma.edu.ua;+380501234757;2006-10-23;19
st20240238;Anastasiia;Rusina;Oleksiivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;a.rusina@ukma.edu.ua;+380501234741;2006-09-23;19
st20240239;Diana;Samus;Anatoliivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;d.samus@ukma.edu.ua;+380501234729;2006-06-16;19
st20240240;Liliia;Sarazhynska;Oleksandrivna;2;2024-09-01;5;f002;sp006;BUDGET;ACTIVE;l.sarazhynska@ukma.edu.ua;+380501234681;2005-06-09;20
st20240241;Daria;Sbitnieva;Serhiivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;d.sbitnieva@ukma.edu.ua;+380501234725;2005-07-09;20
st20240242;Mariia;Serhiienko;Denysivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;m.serhiienko@ukma.edu.ua;+380501234751;2006-06-06;19
st20240243;Solomiia;Serhiienko;Mykhailivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;s.serhiienko@ukma.edu.ua;+380501234752;2005-08-19;20
st20240244;Ivan;Slobodeniuk;Oleksandrovych;2;2024-09-01;5;f002;sp006;BUDGET;ACTIVE;i.slobodeniuk@ukma.edu.ua;+380501234698;2005-09-08;20
st20240245;Daria;Sokyrko;Hennadiivna;2;2024-09-01;5;f002;sp006;BUDGET;ACTIVE;d.sokyrko@ukma.edu.ua;+380501234696;2006-07-12;19
st20240246;Olena;Soldatova;Andriivna;2;2024-09-01;5;f002;sp006;BUDGET;ACTIVE;o.soldatova@ukma.edu.ua;+380501234699;2006-12-09;19
st20240247;Viktoriia;Subota;Vasylivna;2;2024-09-01;5;f002;sp006;BUDGET;ACTIVE;v.subota@ukma.edu.ua;+380501234682;2005-01-06;21
st20240248;Diana;Tarasiuk;Volodymyrivna;2;2024-09-01;5;f002;sp006;CONTRACT;ACTIVE;d.tarasiuk@ukma.edu.ua;+380501234702;2005-07-18;20
st20240249;Milana;Timokhova;Mykhailivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;m.timokhova@ukma.edu.ua;+380501234703;2006-06-27;19
st20240250;Mariana;Tiurdio;Tarasivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;m.tiurdio@ukma.edu.ua;+380501234739;2006-04-15;20
st20240251;Iryna;Tymofiienko;Serhiivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;i.tymofiienko@ukma.edu.ua;+380501234734;2006-09-23;19
st20240252;Olesia;Veryzhenko;Vitaliivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;o.veryzhenko@ukma.edu.ua;+380501234744;2005-09-24;20
st20240253;Mariia;Vodolazska;Oleksandrivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;m.vodolazska@ukma.edu.ua;+380501234753;2006-07-05;19
st20240254;Kateryna;Volkova;Andriivna;2;2024-09-01;6;f002;sp006;BUDGET;ACTIVE;k.volkova@ukma.edu.ua;+380501234685;2006-04-11;20
st20240255;Zlata;Yakovchenko;Oleksiivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;z.yakovchenko@ukma.edu.ua;+380501234710;2005-02-22;21
st20240256;Lada;Zadorozhenko;Ihorivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;l.zadorozhenko@ukma.edu.ua;+380501234715;2006-04-13;20
st20240257;Nazar;Zbarashchuk;Oleksandrovych;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;n.zbarashchuk@ukma.edu.ua;+380501234743;2006-07-02;19
st20240258;Yelyzaveta;Zlotnikova;Denysivna;2;2024-09-01;6;f002;sp006;CONTRACT;ACTIVE;y.zlotnikova@ukma.edu.ua;+380501234755;2006-05-22;19


st20240259;Kseniia;Babenko;Olehivna;2;2024-09-01;1;f002;sp007;BUDGET;ACTIVE;k.babenko1@ukma.edu.ua;+380501234768;2006-07-24;19
st20240260;Kyrylo;Boiko;Tarasovych;2;2024-09-01;1;f002;sp007;BUDGET;ACTIVE;k.boiko@ukma.edu.ua;+380501234779;2006-05-08;19
st20240261;Viktoriia;Boiko;Ivanivna;2;2024-09-01;1;f002;sp007;BUDGET;ACTIVE;v.boiko@ukma.edu.ua;+380501234790;2006-11-16;19
st20240262;Mariia;Bondar;Andriivna;2;2024-09-01;1;f002;sp007;BUDGET;ACTIVE;m.bondar@ukma.edu.ua;+380501234771;2006-01-22;20
st20240263;Ivan;Bondar;Kyrylovych;2;2024-09-01;1;f002;sp007;CONTRACT;ACTIVE;i.bondar@ukma.edu.ua;+380501234773;2006-06-28;19
st20240264;Daria;Bondar;Antonivna;2;2024-09-01;1;f002;sp007;CONTRACT;ACTIVE;d.bondar1@ukma.edu.ua;+380501234778;2006-12-21;19
st20240265;Tymur;Bondar;Yevhenovych;2;2024-09-01;1;f002;sp007;CONTRACT;ACTIVE;t.bondar@ukma.edu.ua;+380501234783;2005-02-01;21
st20240266;Nadiia;Bondar;Mykhailivna;2;2024-09-01;2;f002;sp007;BUDGET;ACTIVE;n.bondar@ukma.edu.ua;+380501234788;2006-03-05;20
st20240267;Yevhen;Bondarenko;Mykhailovych;2;2024-09-01;2;f002;sp007;CONTRACT;ACTIVE;y.bondarenko@ukma.edu.ua;+380501234764;2006-08-16;19
st20240268;Vitalii;Bondarenko;Valentynovych;2;2024-09-01;2;f002;sp007;CONTRACT;ACTIVE;v.bondarenko@ukma.edu.ua;+380501234787;2006-04-27;20
st20240269;Oleksandr;Dmytrenko;Rostyslavovych;2;2024-09-01;2;f002;sp007;BUDGET;ACTIVE;o.dmytrenko1@ukma.edu.ua;+380501234774;2006-05-27;19
st20240270;Polina;Hrytsenko;Maksymivna;2;2024-09-01;2;f002;sp007;CONTRACT;ACTIVE;p.hrytsenko@ukma.edu.ua;+380501234763;2006-07-17;19
st20240271;Volodymyr;Ivanenko;Oleksandrovych;2;2024-09-01;2;f002;sp007;CONTRACT;ACTIVE;v.ivanenko1@ukma.edu.ua;+380501234769;2006-10-08;19
st20240272;Yevhen;Karpenko;Yuriiovych;2;2024-09-01;2;f002;sp007;CONTRACT;ACTIVE;y.karpenko1@ukma.edu.ua;+380501234792;2005-06-08;20
st20240273;Olena;Karpenko;Andriivna;2;2024-09-01;3;f002;sp007;CONTRACT;ACTIVE;o.karpenko1@ukma.edu.ua;+380501234795;2006-03-18;20
st20240274;Uliana;Khomenko;Ivanivna;2;2024-09-01;3;f002;sp007;BUDGET;ACTIVE;u.khomenko@ukma.edu.ua;+380501234760;2005-12-11;20
st20240275;Vladyslav;Khomenko;Denysovych;2;2024-09-01;3;f002;sp007;CONTRACT;ACTIVE;v.khomenko@ukma.edu.ua;+380501234785;2006-04-02;20
st20240276;Zlata;Lysenko;Yuriivna;2;2024-09-01;3;f002;sp007;CONTRACT;ACTIVE;z.lysenko@ukma.edu.ua;+380501234781;2005-09-21;20
st20240277;Yevhen;Moroz;Vladyslavovych;2;2024-09-01;3;f002;sp007;BUDGET;ACTIVE;y.moroz@ukma.edu.ua;+380501234767;2005-01-13;21
st20240278;Viktoriia;Moroz;Arturivna;2;2024-09-01;3;f002;sp007;BUDGET;ACTIVE;v.moroz@ukma.edu.ua;+380501234784;2006-02-01;20
st20240279;Hlib;Panchenko;Ivanovych;2;2024-09-01;3;f002;sp007;CONTRACT;ACTIVE;h.panchenko1@ukma.edu.ua;+380501234770;2005-11-14;20
st20240280;Ihor;Petrenko;Rostyslavovych;2;2024-09-01;4;f002;sp007;CONTRACT;ACTIVE;i.petrenko@ukma.edu.ua;+380501234793;2005-02-28;21
st20240281;Mykhailo;Ponomarenko;Stepanovych;2;2024-09-01;4;f002;sp007;CONTRACT;ACTIVE;m.ponomarenko@ukma.edu.ua;+380501234782;2006-08-27;19
st20240282;Stepan;Ponomarenko;Vitaliiovych;2;2024-09-01;4;f002;sp007;BUDGET;ACTIVE;s.ponomarenko@ukma.edu.ua;+380501234791;2005-05-20;20
st20240283;Veronika;Radchenko;Romanivna;2;2024-09-01;4;f002;sp007;BUDGET;ACTIVE;v.radchenko@ukma.edu.ua;+380501234759;2006-11-12;19
st20240284;Kyrylo;Rudenko;Andriiovych;2;2024-09-01;4;f002;sp007;BUDGET;ACTIVE;k.rudenko@ukma.edu.ua;+380501234775;2005-02-18;21
st20240285;Polina;Rudenko;Yuriivna;2;2024-09-01;4;f002;sp007;BUDGET;ACTIVE;p.rudenko@ukma.edu.ua;+380501234794;2005-01-27;21
st20240286;Pavlo;Shevchenko;Antonovych;2;2024-09-01;4;f002;sp007;CONTRACT;ACTIVE;p.shevchenko@ukma.edu.ua;+380501234780;2005-08-20;20
st20240287;Ihor;Sydorenko;Dmytrovych;2;2024-09-01;5;f002;sp007;BUDGET;ACTIVE;i.sydorenko@ukma.edu.ua;+380501234762;2006-08-01;19
st20240288;Yurii;Sydorenko;Kyrylovych;2;2024-09-01;5;f002;sp007;BUDGET;ACTIVE;y.sydorenko1@ukma.edu.ua;+380501234777;2005-09-20;20
st20240289;Volodymyr;Sydorenko;Stepanovych;2;2024-09-01;5;f002;sp007;BUDGET;ACTIVE;v.sydorenko@ukma.edu.ua;+380501234786;2006-01-23;20
st20240290;Anastasiia;Taran;Olehivna;2;2024-09-01;5;f002;sp007;CONTRACT;ACTIVE;a.taran1@ukma.edu.ua;+380501234772;2005-01-16;21
st20240291;Denys;Tkachenko;Vladyslavovych;2;2024-09-01;5;f002;sp007;CONTRACT;ACTIVE;d.tkachenko@ukma.edu.ua;+380501234765;2006-10-15;19
st20240292;Artem;Tkachenko;Tymurovych;2;2024-09-01;5;f002;sp007;BUDGET;ACTIVE;a.tkachenko2@ukma.edu.ua;+380501234789;2006-03-07;20
st20240293;Rostyslav;Tkachuk;Vitaliiovych;2;2024-09-01;5;f002;sp007;BUDGET;ACTIVE;r.tkachuk@ukma.edu.ua;+380501234761;2006-05-11;19
st20240294;Sofiia;Tkachuk;Illivna;2;2024-09-01;6;f002;sp007;BUDGET;ACTIVE;s.tkachuk1@ukma.edu.ua;+380501234766;2006-09-19;19
st20240295;Liubov;Vlasenko;Volodymyrivna;2;2024-09-01;6;f002;sp007;BUDGET;ACTIVE;l.vlasenko@ukma.edu.ua;+380501234776;2005-05-06;20


st20240296;Anhelina;Bondar;Vitaliivna;2;2024-09-01;1;f002;sp008;BUDGET;ACTIVE;a.bondar@ukma.edu.ua;+380501234804;2006-05-02;19
st20240297;Solomiia;Bondar;Illivna;2;2024-09-01;1;f002;sp008;CONTRACT;ACTIVE;s.bondar@ukma.edu.ua;+380501234809;2006-10-11;19
st20240298;Artem;Bondar;Maksymovych;2;2024-09-01;1;f002;sp008;CONTRACT;ACTIVE;a.bondar1@ukma.edu.ua;+380501234811;2005-10-12;20
st20240299;Andrii;Bondarenko;Artemovych;2;2024-09-01;1;f002;sp008;CONTRACT;ACTIVE;a.bondarenko@ukma.edu.ua;+380501234820;2006-03-04;20
st20240300;Dmytro;Bondarenko;Serhiiovych;2;2024-09-01;1;f002;sp008;CONTRACT;ACTIVE;d.bondarenko@ukma.edu.ua;+380501234822;2006-03-18;20
st20240301;Oleh;Dmytrenko;Kyrylovych;2;2024-09-01;1;f002;sp008;BUDGET;ACTIVE;o.dmytrenko2@ukma.edu.ua;+380501234803;2005-06-27;20
st20240302;Solomiia;Havryliuk;Oleksandrivna;2;2024-09-01;2;f002;sp008;CONTRACT;ACTIVE;s.havryliuk@ukma.edu.ua;+380501234801;2005-06-20;20
st20240303;Yelyzaveta;Honcharenko;Vitaliivna;2;2024-09-01;2;f002;sp008;BUDGET;ACTIVE;y.honcharenko1@ukma.edu.ua;+380501234825;2006-02-22;20
st20240304;Mykhailo;Khomenko;Mykhailovych;2;2024-09-01;2;f002;sp008;CONTRACT;ACTIVE;m.khomenko@ukma.edu.ua;+380501234812;2006-03-05;20
st20240305;Anhelina;Khomenko;Yevhenivna;2;2024-09-01;2;f002;sp008;CONTRACT;ACTIVE;a.khomenko1@ukma.edu.ua;+380501234821;2005-12-17;20
st20240306;Oleh;Kovalenko;Valentynovych;2;2024-09-01;2;f002;sp008;CONTRACT;ACTIVE;o.kovalenko1@ukma.edu.ua;+380501234798;2006-10-18;19
st20240307;Tetiana;Kovalenko;Mykolaivna;2;2024-09-01;2;f002;sp008;CONTRACT;ACTIVE;t.kovalenko@ukma.edu.ua;+380501234815;2005-12-19;20
st20240308;Yelyzaveta;Kovalenko;Oleksandrivna;2;2024-09-01;3;f002;sp008;CONTRACT;ACTIVE;y.kovalenko@ukma.edu.ua;+380501234816;2005-05-28;20
st20240309;Nazar;Kravchenko;Tarasovych;2;2024-09-01;3;f002;sp008;CONTRACT;ACTIVE;n.kravchenko@ukma.edu.ua;+380501234796;2005-10-07;20
st20240310;Anastasiia;Kravchenko;Ivanivna;2;2024-09-01;3;f002;sp008;BUDGET;ACTIVE;a.kravchenko1@ukma.edu.ua;+380501234802;2006-03-05;20
st20240311;Volodymyr;Lysenko;Oleksandrovych;2;2024-09-01;3;f002;sp008;CONTRACT;ACTIVE;v.lysenko3@ukma.edu.ua;+380501234806;2006-12-14;19
st20240312;Ihor;Lysenko;Serhiiovych;2;2024-09-01;3;f002;sp008;CONTRACT;ACTIVE;i.lysenko@ukma.edu.ua;+380501234813;2006-04-04;20
st20240313;Liubov;Marchenko;Antonivna;2;2024-09-01;3;f002;sp008;CONTRACT;ACTIVE;l.marchenko@ukma.edu.ua;+380501234807;2006-03-20;20
